rated,turns,increment_code,white_rating,black_rating,first_move,second_move,opening_ply
TRUE,86,15+15,1156,886,e4,e5,5
TRUE,27,15+15,1142,1226,e4,e6,3
TRUE,86,15+15,1042,1133,e4,e5,3
TRUE,61,15+15,1123,1084,e4,e5,6
TRUE,53,15+15,1247,1122,e4,e5,3
TRUE,50,15+15,1070,1112,e3,e5,1
TRUE,16,15+15,1099,1173,e4,e6,7
TRUE,110,10+0,1114,1027,e4,e6,5
TRUE,45,15+15,914,1133,e4,e5,5
TRUE,93,15+15,1125,996,e4,e5,5
TRUE,105,15+15,1242,1125,e4,e5,4
TRUE,60,15+15,1133,1234,e4,e5,6
TRUE,58,15+15,981,1127,e4,e5,6
TRUE,65,15+15,1111,1219,e4,e5,7
TRUE,56,15+15,1126,1054,e4,e5,5
TRUE,64,15+15,1147,908,e4,h5,4
TRUE,4,15+15,914,1141,a4,e5,1
TRUE,58,10+0,1984,1948,e4,g6,6
TRUE,34,10+0,1954,2158,e4,c5,3
FALSE,101,10+0,2008,1954,c4,d5,4
FALSE,35,10+0,1954,2008,e4,c5,5
FALSE,54,10+0,2008,1954,c4,Nf6,2
FALSE,116,10+0,1954,2008,b3,c5,2
TRUE,115,10+0,2100,1960,d4,Nf6,2
TRUE,48,10+0,1945,1961,e4,d5,6
TRUE,56,10+0,1982,1960,e4,d5,2
TRUE,54,10+0,1974,1899,b3,d5,2
TRUE,37,10+0,2068,1982,e4,g6,11
TRUE,81,10+0,1959,2028,b3,d6,1
TRUE,45,10+0,2005,1969,f4,Nc6,1
TRUE,161,10+0,1960,1868,b3,c5,2
TRUE,88,10+0,1964,2287,e4,Nc6,5
TRUE,148,10+0,1914,1965,e4,d5,4
TRUE,119,10+0,1951,2049,b3,d5,2
TRUE,60,10+0,2149,1933,d4,Nf6,7
TRUE,34,10+0,1599,1929,e4,d5,6
TRUE,94,10+0,1882,1919,e4,d5,6
TRUE,122,10+0,1699,1914,e4,d5,5
TRUE,44,10+0,1916,2285,b3,b6,2
TRUE,26,10+0,1936,1638,b3,e5,5
TRUE,116,10+0,1758,1929,e4,d5,4
TRUE,31,10+0,1265,1957,e4,d5,5
TRUE,133,10+0,1954,1578,e4,g6,9
FALSE,65,5+5,1984,2050,e4,c5,4
FALSE,62,5+5,2050,1627,Nf3,d5,2
FALSE,62,5+5,1627,2050,e4,e6,3
FALSE,42,5+5,2050,1627,Nf3,c6,2
FALSE,42,5+5,1627,2050,e4,Nf6,2
FALSE,158,5+5,1617,2050,d4,Nf6,5
FALSE,31,5+5,2050,1852,e4,d5,6
FALSE,46,5+5,1981,2050,c4,Nf6,4
FALSE,20,5+5,2050,1981,e4,c6,9
FALSE,73,10+5,1901,1164,e4,e5,8
FALSE,35,11+5,1164,1435,e4,d5,4
FALSE,71,10+0,1435,1164,e4,e5,7
FALSE,46,11+5,1164,1435,e4,e5,7
FALSE,52,10+5,1164,1901,e4,e5,8
TRUE,52,10+0,1245,1228,e4,e5,5
TRUE,70,10+0,1287,1099,e4,c5,2
FALSE,49,10+15,1866,1099,d4,d5,10
TRUE,75,10+0,1211,1230,e4,c5,2
TRUE,61,10+0,1344,1500,e4,c5,4
FALSE,41,10+10,1834,1500,e4,e5,8
FALSE,46,10+10,1500,1834,d4,d5,5
FALSE,53,10+5,1635,1500,d4,d5,10
TRUE,52,10+0,1456,1604,d4,d5,4
TRUE,36,10+0,1378,1318,e4,e6,3
TRUE,64,10+0,1500,1487,d4,d5,5
TRUE,65,15+15,1714,1709,d4,e6,5
TRUE,71,15+15,1613,1729,e4,e6,9
TRUE,50,15+15,1731,2127,d4,g6,4
TRUE,54,15+15,1739,1840,d4,e6,11
TRUE,76,15+15,1760,1718,e4,e6,7
TRUE,61,15+15,1708,1729,e4,e6,8
TRUE,53,15+15,1721,1643,d4,d5,4
TRUE,24,15+15,1707,1712,e4,e6,7
TRUE,64,10+2,1170,1662,e4,d5,2
TRUE,51,5+5,1261,1237,d3,d5,1
TRUE,71,10+5,1100,1306,Nf3,Nf,3
FALSE,49,10+5,1590,1100,e4,e5,7
FALSE,34,10+5,1100,1590,Nf3,d5,3
TRUE,88,5+5,1302,875,e4,e5,3
TRUE,11,7+5,1234,1335,d4,d5,4
TRUE,11,7+5,1522,1500,e4,e5,6
TRUE,86,10+0,2306,2405,e4,e5,7
TRUE,58,10+0,2422,2386,e4,c5,8
TRUE,50,10+0,2373,2356,e4,c5,17
TRUE,62,10+0,2325,2338,d4,Nf6,5
TRUE,39,10+0,2336,1830,e4,e5,9
TRUE,49,10+0,2334,1836,e4,e5,6
TRUE,43,10+0,2329,2017,d4,Nf6,15
TRUE,84,10+0,1879,2326,e4,c5,6
TRUE,41,10+0,2323,1881,e4,e5,16
TRUE,48,10+0,1622,2322,e4,Nf6,9
TRUE,48,10+0,1933,2318,e4,c5,10
TRUE,38,10+0,1983,2313,d4,e6,2
TRUE,41,10+0,2312,1663,e4,e5,6
TRUE,28,10+0,1866,2309,Nf3,c5,2
TRUE,74,10+0,1835,2307,c4,Nf6,9
TRUE,29,10+0,2300,2041,d4,Nf6,8
TRUE,45,10+0,2288,2148,e4,e5,4
TRUE,61,10+0,2283,1947,d4,d5,7
TRUE,19,10+0,2275,2016,e4,c6,12
TRUE,48,10+0,1909,2271,e4,c5,8
TRUE,41,10+0,2263,2006,d4,Nf6,7
TRUE,30,10+0,1293,2263,e4,Nf6,2
TRUE,55,10+0,2257,1922,e4,c5,9
TRUE,72,10+0,2191,2239,e4,c5,10
TRUE,78,10+0,1380,2239,d4,d5,4
TRUE,34,10+0,1796,2235,d4,Nf6,4
TRUE,56,10+0,1879,2230,e4,c5,11
TRUE,49,10+0,2217,2059,d4,e6,15
TRUE,72,10+0,2336,2185,e4,c5,10
TRUE,70,10+5,2175,1936,e4,g6,11
TRUE,83,10+5,2161,1984,e4,e5,8
TRUE,57,10+5,2150,1915,d4,Nf6,6
TRUE,39,10+5,1976,2135,e4,c5,6
TRUE,56,10+5,1830,2126,c4,Nf6,4
TRUE,46,10+5,2001,2105,c4,Nf6,6
TRUE,31,10+5,2104,1344,e4,e5,5
TRUE,66,10+5,1918,2086,e4,c5,4
TRUE,52,10+5,2082,1500,d4,Nf6,7
TRUE,100,10+5,1774,2071,e4,c5,8
TRUE,10,10+5,1778,2059,e4,c5,8
TRUE,49,10+5,1783,2045,e4,c5,10
TRUE,100,10+5,1788,2029,e4,c5,11
TRUE,107,10+5,1609,2109,d4,d5,8
TRUE,44,10+5,1701,2100,e4,c5,3
TRUE,27,10+5,2091,1704,e4,d5,4
TRUE,72,10+5,1931,2061,e4,Nf6,8
FALSE,21,180+0,1408,1396,d4,d5,4
TRUE,91,10+0,1398,1383,d4,d5,4
TRUE,35,10+0,1387,1399,d4,d5,5
TRUE,50,10+0,1394,1512,d4,d5,4
TRUE,56,10+0,1479,1381,e4,c5,4
TRUE,37,10+0,1371,1374,d4,d5,4
TRUE,66,10+0,1372,1360,e4,c5,4
TRUE,40,10+0,1351,1287,d4,e6,4
TRUE,32,20+0,1209,1265,Nc3,d5,1
TRUE,26,17+5,1221,1820,e4,e5,3
TRUE,89,8+0,1332,1500,d4,b5,2
TRUE,65,30+0,1528,1369,d4,d5,3
TRUE,37,30+0,1231,1545,e4,e5,8
TRUE,48,15+15,1142,1138,e4,e5,6
TRUE,54,10+0,1263,1264,e4,e5,7
TRUE,43,15+15,1392,1500,e4,c5,2
TRUE,60,15+0,1906,1834,Nf3,Nf,11
TRUE,122,15+0,1841,2015,d4,c5,2
TRUE,49,15+0,1905,1852,e4,b6,2
TRUE,56,10+0,1467,1478,b3,e5,4
FALSE,77,10+0,1478,1500,e4,c5,3
FALSE,60,10+0,1500,1478,h4,e5,1
FALSE,33,10+0,1478,1362,e4,d6,2
FALSE,83,15+0,1478,1490,e4,e5,5
TRUE,102,8+5,1453,1466,e4,e5,6
FALSE,29,5+5,1466,1592,e4,e5,7
FALSE,91,5+8,1466,1582,e4,e5,4
FALSE,34,2+10,1466,1744,e4,c5,9
TRUE,59,10+0,1479,1454,e4,e5,7
TRUE,41,6+5,1566,1493,e4,e5,6
TRUE,54,10+0,1454,1421,d4,d5,6
TRUE,43,10+0,1444,1465,b4,f6,1
TRUE,34,10+0,1387,1457,c4,g6,9
TRUE,122,10+0,1417,1447,e3,d5,3
TRUE,51,10+0,1436,1439,d4,c6,12
TRUE,62,10+0,1455,1081,e4,e5,10
TRUE,30,10+0,1318,1448,e4,e5,10
TRUE,79,10+0,1437,1446,e4,c6,9
TRUE,32,10+0,1448,1436,d4,d5,4
TRUE,78,10+0,1308,1441,e4,Nf6,5
TRUE,82,10+0,1708,1851,d4,d5,4
TRUE,64,15+5,1960,2260,Nf3,d5,5
TRUE,59,15+5,1969,2247,Nf3,c5,5
TRUE,62,10+3,1325,1174,d4,d5,3
FALSE,104,15+1,1325,1500,e4,e5,8
TRUE,65,5+8,1322,913,d4,d5,3
TRUE,23,15+0,1224,1332,e4,c5,3
TRUE,50,30+0,1353,1068,d4,d5,5
TRUE,58,10+9,1131,1347,d4,d5,4
TRUE,64,10+0,1197,1340,e4,b6,2
FALSE,56,3+8,1163,1340,d4,d5,5
TRUE,18,60+120,1362,976,e4,e5,6
TRUE,43,10+0,1348,1381,d4,d5,3
TRUE,24,10+0,1375,1334,e4,e5,6
TRUE,125,90+120,911,1356,c4,Nc6,2
TRUE,104,15+8,1030,1352,e4,e5,10
FALSE,29,5+5,1352,1408,d4,d5,4
FALSE,48,10+3,2035,1352,e4,c5,4
TRUE,65,5+8,1787,1417,e4,e5,7
TRUE,20,5+8,1810,1495,e4,e5,6
TRUE,38,5+8,1783,1797,f4,e5,2
TRUE,26,5+8,1723,1814,e4,c5,11
TRUE,70,5+8,1645,1806,d4,Nf6,7
TRUE,35,5+8,1800,1590,e4,c5,5
TRUE,23,5+8,1798,1250,e4,e5,10
TRUE,76,5+8,1602,1791,e4,c5,3
TRUE,68,5+8,1415,1788,e4,c5,3
TRUE,4,8+0,1758,1804,d4,Nf6,4
TRUE,30,8+0,1815,1889,e4,b6,2
TRUE,59,8+0,1800,1831,e4,d5,4
TRUE,77,8+0,1820,1814,b3,e5,3
TRUE,76,8+0,1830,1809,e4,d5,4
TRUE,34,9+1,1914,1842,e4,c5,8
TRUE,53,9+1,1856,1903,e4,e5,8
TRUE,178,5+5,2153,2474,d4,d5,5
TRUE,91,5+5,2474,2477,d4,Nf6,7
TRUE,57,5+5,2469,2216,e4,c5,11
TRUE,42,5+5,2220,2464,e4,Nf6,8
TRUE,48,8+0,1973,2462,d4,d5,8
TRUE,33,5+5,2465,2384,d4,d5,3
TRUE,71,5+5,2460,2240,d4,Nf6,3
TRUE,26,5+5,2104,2456,e4,Nf6,6
TRUE,32,5+5,2301,2449,e4,Nf6,6
TRUE,63,5+5,2447,2005,d4,d6,5
TRUE,86,5+8,2306,2438,e4,Nf6,8
TRUE,99,9+3,2432,2213,d4,g6,8
TRUE,36,8+0,2255,2425,d4,d5,3
TRUE,153,5+5,2428,2360,d4,Nf6,15
TRUE,112,8+0,2208,2421,d4,d5,4
TRUE,39,5+5,2418,2067,d4,d5,7
TRUE,28,5+5,2083,2415,d4,d5,2
TRUE,65,5+5,2409,2182,d4,Nf6,6
TRUE,21,5+5,2281,2400,d4,d5,3
TRUE,98,6+10,2015,2397,e4,Nf6,9
TRUE,31,10+0,1426,1371,e4,g6,5
TRUE,68,10+0,1437,1476,e4,e5,6
TRUE,42,10+0,1719,1679,d4,d5,6
TRUE,42,10+0,1689,1670,e4,c5,8
TRUE,59,10+0,1672,1701,e4,c5,3
TRUE,80,10+0,1695,1923,e4,c5,11
TRUE,31,10+0,1706,1698,e4,c5,4
TRUE,107,10+0,1687,1717,d4,d5,7
TRUE,18,2+15,1728,1723,e4,c5,8
TRUE,72,10+1,1648,1719,e4,c5,4
FALSE,45,5+8,1719,1765,e4,e5,7
TRUE,66,15+15,1648,1710,d4,d5,4
TRUE,93,10+0,1696,1722,d4,d5,3
TRUE,90,10+0,1732,1768,e4,e5,13
TRUE,23,10+0,1833,1740,e4,e5,6
TRUE,118,10+0,1433,1737,d4,d5,3
TRUE,103,10+0,1729,2008,e4,c5,7
TRUE,23,10+0,1722,1605,e4,c5,8
TRUE,91,15+15,1713,1659,e4,e5,6
TRUE,56,10+0,1605,1698,e3,e5,1
TRUE,71,10+0,1690,1613,e4,e6,3
TRUE,48,10+0,1622,1681,e3,d5,1
TRUE,80,10+0,1702,1681,e4,e5,6
TRUE,33,10+0,1568,1696,e4,c5,8
TRUE,84,10+0,1707,1699,e4,e6,3
TRUE,51,10+0,1453,1724,e4,e5,6
TRUE,47,10+0,1735,1733,e4,e5,5
TRUE,74,5+12,1744,1801,e4,c5,9
TRUE,77,5+8,1854,1730,e4,e5,7
TRUE,54,10+0,1705,1719,e4,e5,6
TRUE,75,10+0,1709,1716,e4,Nc6,5
TRUE,89,10+0,1694,1825,e4,e5,5
TRUE,62,10+0,1651,1684,e4,e5,3
TRUE,49,10+0,1706,1695,e4,c5,2
TRUE,67,10+0,1683,1717,e4,e5,5
TRUE,73,10+0,1707,1693,d4,d5,2
TRUE,43,10+0,1758,1702,d4,d5,4
TRUE,70,10+0,1713,1709,e4,c5,11
TRUE,28,10+0,1724,1734,e4,c5,7
TRUE,16,10+0,1730,1882,e4,c5,4
FALSE,47,60+10,2334,1800,d4,b6,2
TRUE,52,10+0,1680,1789,e4,b6,2
TRUE,43,10+0,1774,1768,Nf3,c5,2
TRUE,78,10+0,1711,1760,e4,b6,2
FALSE,75,5+60,1760,1542,Nf3,d5,4
TRUE,105,10+0,1713,1609,b3,d5,2
TRUE,103,10+0,1710,1618,e3,e5,1
TRUE,35,10+0,1374,1613,e4,e5,6
TRUE,45,10+0,1603,1539,e4,d6,6
FALSE,92,8+0,1564,1603,e4,e5,7
FALSE,108,5+8,1821,1842,e4,c5,11
FALSE,154,15+3,1512,1821,d4,d5,6
FALSE,21,25+0,1821,1832,e4,c6,5
FALSE,48,25+0,1832,1821,e4,c6,7
FALSE,89,25+0,1821,1832,e4,c6,5
FALSE,31,25+0,1832,1821,e4,c6,7
FALSE,66,10+0,1500,1821,d4,d5,5
FALSE,80,8+15,1821,1820,e4,d5,5
FALSE,62,15+5,1500,1821,e4,c6,11
FALSE,120,11+0,1877,1821,e4,c6,11
TRUE,38,30+25,1902,1830,e4,c6,8
FALSE,61,12+1,1830,1311,e4,e5,8
FALSE,28,10+5,1824,1830,e4,c6,3
FALSE,99,15+0,1548,1842,e4,c6,5
TRUE,49,15+3,1858,1730,e4,e6,3
TRUE,44,8+0,1891,1845,e4,d5,6
TRUE,55,25+0,1876,1856,e4,d5,4
TRUE,92,15+5,1867,1883,e4,e5,8
TRUE,27,10+0,1864,1449,e4,d5,4
TRUE,98,15+10,1922,1851,d4,d5,5
TRUE,24,15+10,1861,1899,e4,c6,4
TRUE,4,10+0,1527,1861,f4,e6,1
TRUE,16,20+5,1878,1698,e4,d5,6
FALSE,85,10+5,1878,1906,e4,c5,14
TRUE,70,15+5,1660,1873,e4,d5,4
FALSE,36,5+8,1707,1873,e4,d5,4
TRUE,124,10+0,1806,1875,d4,d5,11
TRUE,61,8+0,1864,1842,e4,c5,5
TRUE,66,8+0,1853,1853,e4,d5,6
TRUE,20,14+0,1882,1840,e4,d5,6
TRUE,49,10+5,1832,1696,e4,d6,4
TRUE,42,10+5,1704,1824,c4,e5,2
TRUE,32,10+5,1841,1688,e4,d6,4
TRUE,70,10+5,1695,1834,f4,d5,2
TRUE,52,10+5,1851,1679,e4,d6,4
TRUE,18,10+0,1527,1882,e4,e5,3
TRUE,4,10+0,1527,1882,f4,e6,1
TRUE,54,7+2,1500,1901,d4,d5,5
TRUE,4,10+0,1533,1897,f4,e6,1
TRUE,5,10+0,1894,1539,e3,f5,1
TRUE,26,10+0,1545,1890,e4,e5,3
TRUE,4,10+0,1552,1887,f4,e6,1
FALSE,115,5+60,1923,1887,d4,d5,3
FALSE,100,9+0,1961,2215,c4,Nf6,19
TRUE,113,9+0,2215,1961,e4,e5,18
TRUE,125,9+0,2215,2191,d4,d5,8
TRUE,51,15+0,2215,2147,e4,c5,4
TRUE,65,10+0,1803,2215,d4,Nf6,7
TRUE,29,10+0,2210,1805,e4,e5,7
TRUE,26,10+0,1807,2205,d4,Nf6,4
TRUE,43,10+0,2200,1810,e4,e5,8
TRUE,33,10+0,1805,2195,e4,e6,2
TRUE,54,15+2,2189,2167,d4,Nf6,6
TRUE,42,25+25,2051,2147,e4,e5,9
TRUE,61,25+25,2121,2118,e4,e5,7
FALSE,38,10+0,1500,2098,d4,d5,2
TRUE,47,10+0,2078,1920,e4,c5,9
TRUE,82,10+0,2151,2029,e4,e5,8
TRUE,47,10+0,1986,2009,e4,e6,13
TRUE,34,60+20,2143,1916,d4,Nf6,3
TRUE,27,10+0,1904,1544,e4,e5,5
TRUE,32,10+0,1547,1891,e4,e5,5
TRUE,90,20+0,1950,1926,b4,d5,3
TRUE,38,20+0,1902,1811,b4,e6,1
TRUE,51,20+0,1879,1569,b4,d5,3
TRUE,41,20+0,1805,1749,b4,Nf6,3
TRUE,5,20+0,1787,1343,Nf3,e5,2
TRUE,44,10+10,1560,1713,c4,e5,6
TRUE,33,10+10,1500,1569,e4,e5,5
TRUE,41,10+0,1541,1690,e4,e5,7
TRUE,28,10+0,1567,1551,e4,c5,3
TRUE,62,10+0,1540,1540,e4,c5,3
TRUE,28,10+0,1550,1531,e4,e5,10
TRUE,61,15+15,1435,1543,e4,c5,6
TRUE,123,10+0,1534,1467,e4,d5,4
TRUE,89,10+0,1524,1499,d4,d5,4
TRUE,43,10+0,1548,1535,e4,c5,3
TRUE,44,10+0,1545,1554,e4,c6,5
FALSE,20,10+15,2621,1545,e4,c5,6
TRUE,55,15+15,1544,1523,e4,e6,5
TRUE,20,15+15,1432,1559,e4,c5,3
TRUE,88,10+0,1369,1553,e4,c5,3
TRUE,96,10+0,1553,1542,e4,c5,2
TRUE,120,10+0,1543,1553,e4,c5,3
TRUE,111,10+0,1544,1496,e4,c5,5
TRUE,39,10+0,1519,1556,d4,d5,10
TRUE,93,10+0,1545,1559,c4,e5,3
TRUE,100,10+0,1529,1534,d4,Nf6,5
TRUE,54,10+0,1546,1517,c4,Nc6,4
TRUE,75,5+8,1500,1973,d4,f5,3
TRUE,160,15+5,2105,1929,e4,c6,5
TRUE,32,10+0,813,841,e4,e5,3
TRUE,86,10+0,857,1057,e4,c5,5
FALSE,50,8+10,857,958,e4,c5,3
TRUE,39,10+2,1478,859,e4,d5,2
FALSE,31,15+0,859,1500,e4,e5,4
TRUE,29,10+8,1574,861,e4,d5,8
TRUE,27,5+10,1186,871,e4,d5,2
TRUE,57,15+0,1391,875,e4,d5,5
TRUE,68,45+0,1271,883,e4,d5,2
TRUE,95,10+0,1203,894,d4,d5,4
TRUE,40,20+3,901,1339,e4,c5,2
FALSE,27,45+0,1500,901,e4,d5,2
TRUE,78,30+10,922,1120,e4,e5,3
TRUE,74,14+12,989,791,d4,d5,3
TRUE,4,30+0,1026,1121,d4,d5,2
TRUE,44,8+0,1057,1240,d4,e6,2
FALSE,45,30+0,1057,1341,e4,e6,3
TRUE,15,30+0,1331,1083,e4,c5,3
TRUE,37,20+5,1266,1130,e4,b6,2
TRUE,22,12+0,1155,1484,e4,d5,4
TRUE,58,20+0,1222,1351,d4,d5,2
FALSE,33,15+15,1214,1222,e4,d5,2
FALSE,41,10+1,1034,1222,d4,e5,4
TRUE,46,7+7,1535,1273,e4,e6,3
TRUE,36,10+10,1500,1409,d4,d5,2
FALSE,55,10+0,1950,2212,Nh3,e5,1
FALSE,49,10+10,1950,1226,Nf3,Nc,2
FALSE,78,10+10,1950,1885,Nf3,Nf,4
FALSE,29,10+10,1950,2204,Nf3,Nf,2
FALSE,65,10+10,1950,1500,Nf3,d5,2
FALSE,66,10+10,1950,1819,Nf3,c5,4
FALSE,112,10+10,1950,1477,Nf3,Nc,2
FALSE,70,10+10,1950,1500,Nf3,d5,3
TRUE,50,10+0,2036,1706,Nf3,d5,6
FALSE,40,10+0,1795,2036,e4,c5,6
TRUE,33,15+0,2023,1671,Nf3,e6,2
TRUE,30,15+0,1675,2008,e4,c5,8
TRUE,53,15+0,1990,1678,Nf3,e6,2
FALSE,30,20+60,1990,1465,Nf3,c5,5
FALSE,11,60+0,1990,1756,Nf3,g6,2
FALSE,3,60+0,1990,1779,Nf3,b6,2
FALSE,67,10+10,1990,1447,Nf3,g6,2
TRUE,41,45+45,1458,1980,g3,c6,4
TRUE,28,45+45,1967,1500,Nf3,c6,2
FALSE,52,10+10,1967,1295,Nf3,d5,3
FALSE,30,10+0,2102,1967,e4,c5,6
TRUE,62,20+0,1647,1566,d4,d5,4
FALSE,35,6+6,1500,1647,e4,e5,5
TRUE,89,4+15,1668,1642,e4,e5,4
TRUE,119,10+0,1613,1694,e4,c5,5
FALSE,21,5+8,1500,1500,e4,e5,3
FALSE,65,5+8,1528,1500,e4,c5,3
FALSE,50,5+8,1500,1412,d4,d5,7
TRUE,60,30+0,1887,1760,d4,d5,3
TRUE,73,15+10,1826,1900,e4,e5,16
FALSE,42,10+1,1297,1500,d3,d5,1
FALSE,58,15+0,1297,1230,d3,e5,3
FALSE,38,10+0,1625,1754,d4,d5,3
FALSE,28,10+0,1719,1625,d4,d5,9
FALSE,26,10+0,1625,1657,e4,c5,9
FALSE,35,10+0,1619,1625,e4,d5,5
FALSE,35,10+0,1551,1625,e4,e5,9
TRUE,34,5+6,1862,1358,d4,d5,5
FALSE,38,10+0,1807,1862,e4,e5,9
FALSE,27,10+0,1862,1387,f3,e5,1
FALSE,80,10+0,1474,1862,e4,e5,5
FALSE,54,10+0,1862,1807,e4,e5,5
FALSE,65,10+0,1720,1862,e4,e5,8
FALSE,55,10+0,1862,1690,Nf3,d5,2
FALSE,67,10+0,1884,1862,e4,e5,5
FALSE,78,10+0,1396,1862,e4,e5,8
FALSE,51,10+0,1674,1862,d4,d5,4
FALSE,75,10+0,2203,1862,e4,e5,6
FALSE,36,10+0,1862,2203,e4,c5,10
FALSE,58,10+0,1862,1722,d4,d5,6
FALSE,12,10+0,1598,1862,e4,e5,5
FALSE,21,10+10,1708,1862,e4,e5,5
FALSE,56,10+0,1862,1500,d4,c6,1
FALSE,24,10+0,1862,1513,d4,e6,4
FALSE,32,10+0,1500,1862,d4,d5,6
FALSE,66,10+0,1862,1449,d4,e6,16
FALSE,45,10+0,1862,1500,e4,d5,4
FALSE,50,10+0,1704,1862,e4,e5,6
FALSE,18,10+0,1862,1769,e4,e5,7
FALSE,90,10+0,1701,1862,e4,e5,6
FALSE,75,10+0,1799,1862,e4,e5,4
FALSE,34,10+0,1862,1701,e4,e5,4
FALSE,70,10+0,1699,1862,e4,e5,6
FALSE,24,5+8,1862,1579,e4,c5,6
FALSE,18,5+8,1862,1416,e4,d6,5
FALSE,36,5+8,1862,2073,e4,c5,5
FALSE,99,5+8,1567,1862,Nf3,d5,3
FALSE,60,5+8,1564,1862,d4,c5,2
FALSE,77,5+8,1862,1140,e4,e5,8
TRUE,74,10+0,1972,1952,d4,Nf6,7
TRUE,61,10+0,1960,1950,e4,e5,5
TRUE,15,10+0,2199,1955,e4,e5,7
FALSE,102,10+0,1955,1837,e4,c5,11
TRUE,129,10+0,1937,2090,e4,e6,5
TRUE,25,10+0,1951,1664,e4,e6,5
TRUE,39,10+0,1944,1776,e4,c5,8
TRUE,62,10+0,1553,1942,e4,c6,5
TRUE,19,10+0,1236,1941,e4,c6,2
FALSE,83,180+0,1500,1500,e4,e6,3
FALSE,66,180+0,1500,1500,Nf3,Nc,5
FALSE,89,180+0,1500,1500,e4,e6,3
FALSE,129,180+180,1500,1500,e3,e5,1
FALSE,27,180+180,1500,1500,e4,b6,2
FALSE,76,180+180,1500,1500,e4,b6,2
FALSE,55,8+3,1452,1343,e4,e5,6
FALSE,65,20+0,1343,1376,b3,e5,4
TRUE,63,10+0,1803,1737,e4,e6,5
TRUE,64,4+6,1670,1692,e4,e5,5
TRUE,69,5+8,1500,1534,e4,e5,3
FALSE,31,5+8,1500,1421,e4,e5,3
FALSE,15,5+8,1500,1329,e4,e5,5
FALSE,35,10+0,1851,1712,e4,c5,6
FALSE,107,20+0,1712,1714,e4,e5,7
FALSE,43,10+0,1500,1712,d4,d5,2
FALSE,72,6+10,1705,1712,e4,c5,3
FALSE,63,10+0,1712,2015,e4,e6,7
FALSE,34,10+25,1712,1832,e4,c6,2
FALSE,51,3+10,1712,1615,e4,d5,4
FALSE,60,10+10,1712,1708,e4,e5,4
FALSE,26,10+0,1860,1712,e4,c5,3
FALSE,70,30+30,2108,1712,d4,d5,7
FALSE,24,10+0,1712,1959,c4,Nf6,4
FALSE,124,5+10,1712,1500,c4,c5,4
FALSE,39,15+15,1780,1712,d4,d5,8
FALSE,58,8+0,2180,1712,e4,c5,3
FALSE,16,10+1,1328,1712,e3,c5,1
FALSE,52,5+5,1896,1712,d4,d5,7
TRUE,22,10+0,1500,1591,e4,e6,5
TRUE,43,10+0,1582,1494,d4,d5,7
TRUE,27,10+0,1726,1589,e4,e6,5
TRUE,41,10+0,1577,1618,c4,d5,2
TRUE,30,10+0,1577,1534,c4,e5,2
TRUE,125,10+0,1693,1585,d4,Nf6,7
TRUE,16,10+0,1573,1590,c4,e6,2
TRUE,53,10+0,1597,1583,e4,e6,3
TRUE,49,10+0,1603,1594,e4,e6,3
TRUE,59,10+0,1586,1623,c4,Nf6,2
TRUE,86,10+0,1592,1783,c4,e5,2
TRUE,52,10+0,1602,1629,c4,b6,1
TRUE,96,10+0,1516,1593,e4,e6,2
TRUE,114,10+0,1475,1585,e4,e6,3
TRUE,69,10+0,1575,1571,c4,Nc6,5
TRUE,40,10+0,1585,1632,c4,e5,2
FALSE,72,15+0,2065,1976,e4,c5,6
TRUE,63,7+4,1976,1988,e4,c5,10
TRUE,141,7+4,1976,1987,e4,e5,4
TRUE,92,8+0,2035,1961,d4,c5,6
TRUE,64,10+0,1975,1908,e4,e5,8
TRUE,90,10+0,1463,1974,e4,d5,3
TRUE,70,10+0,1997,1480,e4,e5,7
FALSE,68,10+0,1950,1997,e4,d5,2
TRUE,63,8+0,2229,2002,e4,c5,10
TRUE,63,10+0,1819,2020,e4,c5,3
TRUE,75,10+0,2014,1827,e4,e5,8
TRUE,94,10+0,1807,2008,e4,c5,4
TRUE,102,10+0,2013,2274,c4,Nf6,3
TRUE,87,10+0,2008,1744,c4,c6,2
TRUE,90,10+0,2179,1991,e4,e6,10
TRUE,96,10+0,1777,1998,e4,c5,5
TRUE,33,10+0,1982,1917,c4,c5,3
TRUE,52,10+0,1749,1977,e4,c5,4
TRUE,62,10+0,1781,1971,e4,c5,8
TRUE,63,8+5,2040,1981,e4,c5,10
TRUE,132,10+0,1890,2139,e4,e5,4
TRUE,55,10+0,2131,2018,e4,c5,10
TRUE,95,10+0,2116,2252,d4,Nf6,8
TRUE,59,10+0,1687,1691,d4,Nf6,12
TRUE,86,10+0,1689,1668,e4,c5,3
TRUE,150,10+0,1651,1657,e4,e5,3
FALSE,54,5+8,1500,1990,e4,c5,10
FALSE,74,5+5,1786,1736,e4,e5,7
TRUE,33,20+0,1663,1758,e4,d5,4
TRUE,161,5+5,1779,1794,c4,e5,2
TRUE,85,7+3,1500,1688,e4,e5,4
TRUE,76,10+0,1654,1918,d4,e6,8
TRUE,52,10+0,1690,1913,e4,e6,5
TRUE,204,7+2,1818,1896,d4,Nf6,6
TRUE,26,10+5,1813,1887,e4,e6,11
TRUE,64,10+0,1775,1879,b3,e5,3
TRUE,47,10+0,1873,1651,e4,d5,4
TRUE,103,10+0,1868,1656,d4,e6,5
TRUE,39,10+0,1860,1770,e4,c6,5
